car_id,car_price,car_quantity,car_year,car_used,car_mm,car_color
8021,74952,21,2010,True,Jeep Cherokee,Maroon
8022,142594,2,2018,True,Cadillac Escalade,Red
8023,148784,28,2023,False,Honda Civic,Maroon
8024,147287,27,2021,True,Dodge Challenger,Light Blue
8025,129539,49,2006,True,Jeep Wrangler,Green
8026,70399,32,2023,False,Ford Expedition,Grey
8027,40881,25,1999,True,Cadillac Escalade,Blue
8028,135748,3,1999,True,Dodge Challenger,Blue
8029,33760,47,2018,True,Toyota Corolla,Blue
8030,96885,36,2012,True,Ford Expedition,White
8031,146833,10,2006,True,Ford Expedition,Blue
8032,121203,5,1998,True,Audi A6,Green
8033,30999,34,2001,True,Toyota Corolla,Red
8034,147190,7,2009,True,Jeep Wrangler,Green
8035,75118,48,2020,True,Toyota Corolla,Grey
8036,88699,7,2015,True,Jeep Wrangler,Maroon
8037,14926,9,2020,True,Toyota Sienna,Blue
8038,43248,48,2019,True,Cadillac Escalade,White
8039,18275,8,2018,True,Ford Bronco,White
8040,94244,26,2014,True,Toyota 4Runner,Yellow
8041,20071,45,2019,True,Chevrolet Tahoe,Blue
8042,24662,21,2009,True,Toyota Corolla,Blue
8043,115300,10,2020,True,Nissan Altima,Grey
8044,93397,26,2005,True,Toyota Camry,Blue
8045,12315,9,2014,True,Cadillac Escalade,Light Blue
8046,87885,6,2010,True,Toyota Camry,Green
8047,96940,22,1999,True,Dodge Challenger,Light Blue
8048,77101,47,2021,True,Jeep Wrangler,Red
8049,17958,30,2016,True,Audi A3,Light Blue
8050,105616,49,2011,True,Jeep Wrangler,White
8051,50718,40,2018,True,Toyota Corolla,Red
8052,13509,42,2008,True,Toyota 4Runner,Maroon
8053,21382,30,2008,True,Toyota RAV4,Light Blue
8054,114347,29,2016,True,Ford Expedition,Maroon
8055,45587,43,2012,True,Honda Civic,White
8056,61217,30,2021,True,Ford Bronco,Blue
8057,28177,24,2008,True,Chevrolet Tahoe,Red
8058,33921,38,2007,True,Toyota RAV4,Blue
8059,93858,30,1999,True,Audi A6,Blue
8060,61523,38,1999,True,Jeep Wrangler,White
8061,149289,49,2002,True,Toyota Camry,Black
8062,98245,38,2012,True,Toyota Camry,Red
8063,108411,35,2019,True,Ford Escape,Black
8064,58424,3,2017,True,Toyota RAV4,Red
8065,110571,8,2024,False,Nissan Altima,Black
8066,32422,12,2001,True,Ford Escape,Red
8067,43925,47,2018,True,Toyota Camry,Green
8068,59086,13,1998,True,Toyota RAV4,Red
8069,132748,21,2004,True,Ford Expedition,Maroon
8070,38505,48,2017,True,Honda Accord,Light Blue
8071,105710,13,2013,True,Toyota Corolla,Light Blue
8072,61799,19,2021,True,Ford Escape,Green
8073,80959,28,2024,False,Dodge Challenger,Green
8074,34192,27,2013,True,Chevrolet Tahoe,White
8075,120092,13,2019,True,Chevrolet Tahoe,Maroon
8076,122346,10,2005,True,Ford Bronco,Black
8077,65865,11,2006,True,Toyota 4Runner,White
8078,123685,32,2022,True,Honda Accord,Grey
8079,76260,44,1998,True,Ford Bronco,Green
8080,98097,10,1999,True,Chevrolet Tahoe,White
8081,53259,18,2009,True,Honda Civic,Yellow
8082,25828,12,2015,True,Ford Expedition,Light Blue
8083,134200,21,2000,True,Toyota Camry,Grey
8084,68867,16,2005,True,Toyota 4Runner,Green
8085,75951,27,1999,True,Chevrolet Tahoe,Blue
8086,37195,42,2008,True,Honda Civic,Light Blue
8087,132893,4,2007,True,Toyota Sienna,Grey
8088,113534,27,2013,True,Nissan Altima,White
8089,105807,29,1999,True,Toyota 4Runner,Blue
8090,18754,48,2015,True,Ford Bronco,Grey
8091,99431,36,2023,False,Dodge Challenger,White
8092,59888,30,2001,True,Ford Expedition,White
8093,70964,50,2005,True,Ford Expedition,Blue
8094,104108,31,2019,True,Ford Expedition,Maroon
8095,78930,1,1999,True,Ford Bronco,White
8096,49159,13,2002,True,Audi A3,Green
8097,108464,43,2002,True,Cadillac Escalade,Black
8098,19503,32,2024,False,Toyota 4Runner,Yellow
8099,48919,20,2017,True,Nissan Altima,Red
8100,12399,37,2020,True,Ford Escape,Yellow
8101,131536,45,2023,False,Jeep Cherokee,Yellow
8102,13610,40,1998,True,Honda Accord,White
8103,23141,50,2024,False,Toyota Sienna,Red
8104,146259,19,2022,True,Toyota Corolla,Blue
8105,55848,8,2008,True,Ford Bronco,Red
8106,42361,46,2018,True,Toyota RAV4,Blue
8107,95291,21,2020,True,Dodge Challenger,Maroon
8108,104346,18,2016,True,Nissan Altima,Light Blue
8109,111393,46,2024,False,Toyota 4Runner,Yellow
8110,107385,23,1998,True,Jeep Cherokee,Black
8111,148790,7,2002,True,Dodge Challenger,Maroon
8112,121577,40,2024,False,Toyota RAV4,White
8113,68149,44,2011,True,Toyota Corolla,Red
8114,23519,45,2002,True,Toyota Corolla,White
8115,125670,2,2015,True,Ford Expedition,Red
8116,67774,24,2013,True,Ford Bronco,Red
8117,42207,6,2012,True,Audi A3,Red
8118,100026,12,2005,True,Toyota Sienna,Black
8119,149097,38,2019,True,Toyota 4Runner,Red
8120,113709,3,2003,True,Cadillac Escalade,Red
8121,69369,41,2011,True,Jeep Cherokee,White
8122,121401,15,2006,True,Jeep Cherokee,Green
8123,6453,44,2016,True,Toyota Corolla,White
8124,87917,36,2012,True,Toyota Camry,Black
8125,38538,38,2010,True,Toyota Sienna,Black
8126,86994,14,2008,True,Ford Bronco,White
8127,102423,6,2024,False,Audi A3,Black
8128,128616,11,2023,False,Chevrolet Tahoe,Black
8129,112771,42,2005,True,Honda Accord,Blue
8130,108042,23,2008,True,Audi A3,Red
8131,83425,1,2022,True,Toyota RAV4,Black
8132,11876,42,2005,True,Ford Expedition,Yellow
8133,50154,6,2010,True,Chevrolet Tahoe,Maroon
8134,38277,32,2006,True,Toyota Sienna,Black
8135,149958,18,2003,True,Ford Bronco,Blue
8136,42378,35,2003,True,Toyota Land Cruiser,Grey
8137,6367,22,2018,True,Ford Expedition,Yellow
8138,14629,32,2006,True,Toyota Sienna,White
8139,115018,14,2017,True,Toyota Sienna,Yellow
8140,10050,12,1999,True,Honda Civic,Yellow
8141,66076,27,2012,True,Toyota RAV4,White
8142,118089,14,2020,True,Dodge Challenger,Yellow
8143,49487,18,2023,False,Honda Accord,Green
8144,84261,15,2022,True,Honda Accord,Light Blue
8145,124559,48,2000,True,Toyota Camry,Yellow
8146,131901,15,2000,True,Honda Civic,Green
8147,106149,10,2009,True,Ford Bronco,Black
8148,119428,38,2015,True,Toyota Camry,Green
8149,22529,5,2010,True,Ford Escape,Green
8150,55701,9,1998,True,Audi A6,Blue
8151,93877,23,2008,True,Nissan Altima,White
8152,88990,24,2005,True,Nissan Altima,Grey
8153,77405,42,2002,True,Honda Accord,Green
8154,104063,37,1999,True,Ford Bronco,Light Blue
8155,13457,22,2018,True,Toyota 4Runner,Red
8156,109950,48,2004,True,Nissan Altima,Red
8157,10349,30,2023,False,Audi A6,Blue
8158,124107,10,2024,False,Ford Escape,Black
8159,93490,4,2012,True,Toyota Corolla,Light Blue
8160,145058,30,2008,True,Toyota Sienna,Red
8161,103284,18,2024,False,Toyota Sienna,Red
8162,137962,23,2023,False,Nissan Altima,Grey
8163,64640,36,2022,True,Jeep Cherokee,Green
8164,91638,33,2008,True,Toyota Camry,White
8165,129562,46,2024,False,Cadillac Escalade,Black
8166,131590,21,1998,True,Toyota Camry,Blue
8167,67538,47,2017,True,Toyota Camry,Green
8168,111940,26,1998,True,Audi A6,Light Blue
8169,37864,41,2012,True,Jeep Wrangler,Grey
8170,86297,18,2010,True,Chevrolet Tahoe,Blue
8171,97661,19,2012,True,Toyota 4Runner,White
8172,101267,37,2001,True,Toyota Sienna,Green
8173,123253,30,2006,True,Jeep Wrangler,Black
8174,71254,47,2008,True,Chevrolet Tahoe,Black
8175,103442,33,2013,True,Toyota 4Runner,Maroon
8176,113270,43,2010,True,Jeep Wrangler,Blue
8177,83855,47,2021,True,Toyota Land Cruiser,Black
8178,106705,8,2000,True,Jeep Wrangler,Light Blue
8179,38295,48,2024,False,Jeep Wrangler,Black
8180,32317,41,2020,True,Nissan Altima,Green
8181,68735,18,2004,True,Ford Escape,Yellow
8182,90772,20,2006,True,Dodge Challenger,Red
8183,146516,14,2004,True,Audi A6,Maroon
8184,10097,10,2003,True,Toyota Land Cruiser,Black
8185,103625,27,2022,True,Honda Accord,Light Blue
8186,71895,29,1998,True,Ford Expedition,Black
8187,20964,44,2023,False,Chevrolet Tahoe,Grey
8188,121658,9,1999,True,Toyota 4Runner,Light Blue
8189,122872,39,2009,True,Toyota Camry,White
8190,30608,19,2007,True,Nissan Altima,Black
8191,25717,26,1999,True,Toyota RAV4,Maroon
8192,14076,6,2011,True,Ford Expedition,Light Blue
8193,135059,4,2004,True,Toyota Sienna,Light Blue
8194,75099,19,2023,False,Toyota Camry,Green
8195,89778,26,2023,False,Ford Escape,Red
8196,13749,22,2022,True,Ford Expedition,Black
8197,128516,22,2020,True,Ford Bronco,Yellow
8198,145924,15,1999,True,Audi A6,Grey
8199,6956,20,2008,True,Ford Expedition,Red
8200,105098,34,2007,True,Dodge Challenger,Yellow
8201,9835,39,2022,True,Jeep Wrangler,Grey
8202,122186,10,2022,True,Chevrolet Tahoe,Yellow
8203,126817,6,2012,True,Cadillac Escalade,White
8204,76491,50,2007,True,Honda Accord,Light Blue
8205,76126,16,2013,True,Toyota Camry,White
8206,100078,2,2018,True,Ford Bronco,Yellow
8207,85927,12,2015,True,Chevrolet Tahoe,Green
8208,12842,30,2005,True,Toyota Camry,White
8209,46496,46,2010,True,Toyota Corolla,Black
8210,25530,41,2001,True,Ford Bronco,Black
8211,114032,27,2012,True,Toyota RAV4,White
8212,10515,49,1999,True,Jeep Wrangler,Yellow
8213,93773,19,2001,True,Audi A6,Red
8214,143744,14,2006,True,Jeep Wrangler,Black
8215,46500,5,2004,True,Ford Expedition,Light Blue
8216,10820,47,2010,True,Chevrolet Tahoe,Yellow
8217,136525,30,1999,True,Cadillac Escalade,White
8218,121463,46,2023,False,Honda Civic,Green
8219,62215,8,2001,True,Audi A6,Blue
8220,11170,47,2022,True,Audi A6,Grey
8221,12488,18,2012,True,Toyota Corolla,Grey
8222,118265,2,1999,True,Toyota 4Runner,Green
8223,115718,21,2008,True,Ford Bronco,Black
8224,58281,42,2009,True,Toyota Land Cruiser,Black
8225,45261,43,2010,True,Dodge Challenger,Grey
8226,20394,17,1998,True,Nissan Altima,Yellow
8227,146483,22,2014,True,Ford Escape,Blue
8228,125580,48,2001,True,Toyota 4Runner,Yellow
8229,52492,33,2011,True,Jeep Wrangler,Maroon
8230,103798,36,2023,False,Ford Escape,Black
8231,34338,45,2008,True,Chevrolet Tahoe,Black
8232,90584,25,1999,True,Toyota Corolla,Light Blue
8233,144801,35,2004,True,Ford Expedition,White
8234,140823,27,2008,True,Toyota Corolla,Green
8235,8475,38,2018,True,Dodge Challenger,White
8236,87965,2,1998,True,Toyota Sienna,Green
8237,8481,23,2008,True,Cadillac Escalade,Grey
8238,119810,40,2022,True,Toyota 4Runner,Black
8239,139536,12,2005,True,Toyota RAV4,Green
8240,73999,26,2010,True,Toyota Corolla,Light Blue
8241,9599,43,2015,True,Jeep Wrangler,Light Blue
8242,107049,30,2011,True,Toyota Corolla,Yellow
8243,124911,3,2008,True,Toyota 4Runner,Yellow
8244,122935,6,2001,True,Dodge Challenger,Maroon
8245,117751,19,2016,True,Toyota Camry,Blue
8246,53825,44,2016,True,Toyota Land Cruiser,Yellow
8247,65158,41,2007,True,Jeep Cherokee,Yellow
8248,66509,46,2009,True,Audi A3,Grey
8249,48614,37,2011,True,Toyota RAV4,Light Blue
8250,129286,12,2000,True,Toyota Camry,Black
8251,5701,28,2018,True,Jeep Cherokee,Light Blue
8252,51591,17,2019,True,Dodge Challenger,Green
8253,13837,9,2014,True,Honda Accord,Red
8254,113433,42,2022,True,Cadillac Escalade,Yellow
8255,6183,30,2006,True,Audi A3,Black
8256,47439,42,2019,True,Cadillac Escalade,Grey
8257,139173,30,2011,True,Honda Accord,Green
8258,21251,31,2010,True,Chevrolet Tahoe,Blue
8259,78824,2,2015,True,Ford Bronco,Maroon
8260,147877,11,2012,True,Honda Accord,White
8261,112069,40,2016,True,Dodge Challenger,Yellow
8262,94970,42,2008,True,Toyota Sienna,Yellow
8263,29609,19,2005,True,Jeep Cherokee,Grey
8264,145010,31,2018,True,Honda Accord,Black
8265,76591,37,2022,True,Toyota RAV4,Red
8266,46123,32,2012,True,Toyota Land Cruiser,Red
8267,62565,16,2018,True,Toyota Sienna,Red
8268,49425,3,2011,True,Toyota 4Runner,White
8269,55433,32,2008,True,Cadillac Escalade,White
8270,18944,49,2011,True,Jeep Wrangler,Grey
8271,147718,46,1998,True,Toyota RAV4,Black
8272,69833,13,2021,True,Cadillac Escalade,White
8273,129588,25,2014,True,Jeep Wrangler,Green
8274,110266,40,2024,False,Toyota Camry,Maroon
8275,114087,50,2003,True,Honda Accord,Yellow
8276,100505,31,2012,True,Ford Expedition,Grey
8277,118474,1,2004,True,Audi A3,White
8278,30243,50,2015,True,Ford Escape,Red
8279,30668,7,2006,True,Ford Bronco,Grey
8280,47608,46,2015,True,Toyota RAV4,Green
8281,130483,22,2003,True,Ford Expedition,White
8282,99352,6,2001,True,Toyota Corolla,Green
8283,35542,4,2013,True,Toyota Land Cruiser,Blue
8284,123995,23,2002,True,Toyota Land Cruiser,Black
8285,7874,37,1999,True,Toyota Sienna,Blue
8286,64945,18,2005,True,Chevrolet Tahoe,Blue
8287,39295,44,2000,True,Chevrolet Tahoe,Grey
8288,31369,22,2005,True,Toyota Sienna,Black
8289,38155,14,2013,True,Toyota Corolla,Yellow
8290,43862,22,2001,True,Dodge Challenger,Blue
8291,131980,11,2018,True,Toyota 4Runner,Black
8292,26937,35,2023,False,Ford Expedition,White
8293,28392,7,2017,True,Toyota 4Runner,Yellow
8294,109949,16,2008,True,Toyota RAV4,White
8295,81963,18,2004,True,Chevrolet Tahoe,Yellow
8296,57092,23,2007,True,Dodge Challenger,Red
8297,54942,41,2020,True,Toyota 4Runner,Blue
8298,123779,17,2015,True,Ford Expedition,Grey
8299,66910,4,2002,True,Jeep Wrangler,Grey
8300,68976,37,2023,False,Dodge Challenger,Red
8301,45964,16,2016,True,Chevrolet Tahoe,Blue
8302,21946,34,2000,True,Dodge Challenger,Blue
8303,124282,31,2006,True,Toyota Corolla,Blue
8304,34256,33,2011,True,Chevrolet Tahoe,Light Blue
8305,9148,11,1998,True,Cadillac Escalade,Yellow
8306,74876,18,2017,True,Ford Expedition,Green
8307,107203,5,2000,True,Toyota RAV4,Blue
8308,108322,28,2006,True,Toyota Sienna,Yellow
8309,128915,40,2004,True,Toyota Camry,Black
8310,98158,28,2012,True,Toyota Camry,Black
8311,38742,22,2020,True,Toyota 4Runner,White
8312,37984,42,2015,True,Toyota RAV4,Grey
8313,90459,23,2022,True,Chevrolet Tahoe,Yellow
8314,84532,18,2021,True,Ford Expedition,Green
8315,72077,30,2006,True,Nissan Altima,Grey
8316,75743,7,2021,True,Toyota Camry,Grey
8317,20691,5,2019,True,Toyota Land Cruiser,Grey
8318,52986,45,2011,True,Honda Accord,Yellow
8319,134190,13,2006,True,Toyota Land Cruiser,Yellow
8320,8647,22,2016,True,Nissan Altima,Light Blue
8321,128096,47,2020,True,Ford Escape,Yellow
8322,15831,48,2013,True,Ford Escape,White
8323,51085,45,2016,True,Honda Accord,Yellow
8324,147721,28,2009,True,Toyota Camry,Light Blue
8325,35555,42,2020,True,Honda Accord,Light Blue
8326,82531,35,2004,True,Jeep Cherokee,Grey
8327,32520,23,2011,True,Chevrolet Tahoe,Red
8328,94037,29,2013,True,Cadillac Escalade,White
8329,147850,27,1998,True,Nissan Altima,Red
8330,117973,5,2020,True,Ford Expedition,Green
8331,126595,2,2004,True,Toyota RAV4,Green
8332,72388,14,2024,False,Dodge Challenger,Black
8333,115118,30,2023,False,Audi A3,Red
8334,99571,47,2001,True,Honda Accord,Yellow
8335,41897,11,2001,True,Honda Civic,Blue
8336,79077,39,2006,True,Ford Bronco,Red
8337,27584,14,2018,True,Jeep Cherokee,Grey
8338,69296,15,2019,True,Cadillac Escalade,Grey
8339,149403,17,1999,True,Cadillac Escalade,Light Blue
8340,82556,7,2024,False,Ford Bronco,White
8341,6263,45,2011,True,Nissan Altima,Blue
8342,88964,2,1999,True,Honda Civic,White
8343,147121,27,2006,True,Toyota Corolla,Maroon
8344,145815,28,2016,True,Jeep Cherokee,Light Blue
8345,149493,10,2023,False,Jeep Cherokee,Light Blue
8346,73172,28,2010,True,Honda Accord,Green
8347,127419,31,2018,True,Toyota Sienna,White
8348,141797,4,2004,True,Toyota Land Cruiser,Black
8349,93949,11,2009,True,Toyota Camry,Red
8350,104367,25,2015,True,Toyota Corolla,Black
8351,142261,7,2006,True,Ford Bronco,Grey
8352,137970,26,2022,True,Toyota Land Cruiser,Black
8353,145987,27,2001,True,Chevrolet Tahoe,White
8354,19606,19,2016,True,Toyota 4Runner,Maroon
8355,100164,15,1998,True,Toyota Corolla,Red
8356,32636,24,2006,True,Jeep Cherokee,Maroon
8357,36996,27,2009,True,Jeep Cherokee,Black
8358,117473,19,2023,False,Jeep Wrangler,Grey
8359,63961,39,2016,True,Toyota 4Runner,Red
8360,103324,4,2019,True,Audi A6,Red
8361,25646,37,2018,True,Toyota Land Cruiser,Grey
8362,118533,38,2011,True,Audi A3,Blue
8363,115433,11,2024,False,Ford Expedition,Green
8364,120861,49,2008,True,Nissan Altima,Red
8365,6076,10,2022,True,Jeep Cherokee,Maroon
8366,36868,18,2024,False,Ford Escape,Grey
8367,95880,33,2021,True,Toyota RAV4,Green
8368,45032,38,2024,False,Audi A3,Blue
8369,104355,8,2012,True,Honda Accord,Black
8370,85630,20,2007,True,Jeep Wrangler,Light Blue
8371,64432,22,2011,True,Ford Escape,White
8372,46182,6,2016,True,Nissan Altima,Red
8373,106093,17,2013,True,Toyota Sienna,Yellow
8374,137951,8,2017,True,Toyota Camry,Maroon
8375,14709,49,2001,True,Toyota Land Cruiser,Grey
8376,27206,34,2017,True,Toyota Land Cruiser,Green
8377,75206,15,2022,True,Toyota Land Cruiser,White
8378,56024,22,2002,True,Jeep Cherokee,Green
8379,140821,33,2003,True,Audi A6,White
8380,75558,43,2020,True,Chevrolet Tahoe,Green
8381,108924,21,2009,True,Toyota Sienna,Light Blue
8382,97517,42,2001,True,Ford Bronco,Grey
8383,102337,38,2014,True,Dodge Challenger,Light Blue
8384,114058,29,2008,True,Ford Escape,Red
8385,134724,13,2017,True,Ford Bronco,Green
8386,141315,32,2014,True,Honda Civic,White
8387,48005,16,2012,True,Honda Accord,Light Blue
8388,109682,38,1998,True,Chevrolet Tahoe,Black
8389,52378,26,2002,True,Toyota RAV4,Maroon
8390,141250,12,2000,True,Nissan Altima,Green
8391,144987,9,2015,True,Toyota RAV4,Blue
8392,18731,2,2014,True,Ford Expedition,Yellow
8393,10599,21,2009,True,Cadillac Escalade,Red
8394,39235,38,1998,True,Toyota Corolla,Yellow
8395,148804,18,2009,True,Ford Escape,Grey
8396,41159,33,2005,True,Toyota Sienna,Light Blue
8397,103754,43,2003,True,Honda Civic,Green
8398,12763,21,2023,False,Cadillac Escalade,Red
8399,100025,13,2018,True,Toyota Sienna,Grey
8400,34171,25,2001,True,Ford Expedition,Blue
8401,139108,23,2024,False,Jeep Cherokee,Black
8402,149425,17,2001,True,Audi A6,Maroon
8403,20179,33,1999,True,Dodge Challenger,Green
8404,125829,12,2012,True,Chevrolet Tahoe,Yellow
8405,46148,1,2021,True,Audi A6,White
8406,129824,17,2017,True,Jeep Cherokee,White
8407,58627,3,2002,True,Audi A6,Grey
8408,44815,11,1998,True,Cadillac Escalade,Black
8409,69722,14,2019,True,Toyota 4Runner,Light Blue
8410,83697,1,2011,True,Toyota Land Cruiser,Blue
8411,149773,22,2014,True,Ford Escape,Yellow
8412,131883,43,2009,True,Honda Civic,Light Blue
8413,81201,36,2018,True,Nissan Altima,Light Blue
8414,84686,23,2009,True,Jeep Cherokee,Maroon
8415,40319,39,2014,True,Toyota Land Cruiser,White
8416,41860,42,2007,True,Audi A6,Grey
8417,53818,20,2004,True,Ford Bronco,Yellow
8418,12816,34,2004,True,Toyota RAV4,Green
8419,45025,29,2014,True,Toyota Corolla,Red
8420,15438,11,2005,True,Ford Escape,Yellow
8421,25664,11,2000,True,Toyota Land Cruiser,White
8422,9734,14,2021,True,Audi A3,Yellow
8423,34840,11,2006,True,Toyota 4Runner,Black
8424,134661,10,2000,True,Ford Escape,Red
8425,104711,30,2021,True,Ford Escape,Grey
8426,19654,18,2016,True,Toyota Land Cruiser,White
8427,104312,18,2004,True,Toyota Sienna,Black
8428,143648,2,2006,True,Jeep Cherokee,Blue
8429,82940,14,1998,True,Ford Escape,Black
8430,131085,18,2008,True,Jeep Cherokee,Light Blue
8431,124020,10,2003,True,Toyota Land Cruiser,White
8432,55573,6,2016,True,Toyota 4Runner,Blue
8433,120039,50,2006,True,Toyota Sienna,Maroon
8434,26565,36,2011,True,Audi A3,Yellow
8435,34833,2,2004,True,Audi A3,Grey
8436,18125,7,2008,True,Ford Expedition,White
8437,137221,17,1999,True,Chevrolet Tahoe,Black
8438,63604,9,2005,True,Toyota 4Runner,Red
8439,77669,13,2015,True,Honda Civic,White
8440,91752,21,2016,True,Toyota Land Cruiser,Green
8441,91938,45,2008,True,Toyota 4Runner,Light Blue
8442,5805,26,2019,True,Toyota Sienna,Grey
8443,129090,26,2002,True,Cadillac Escalade,Maroon
8444,81372,24,2021,True,Audi A6,Maroon
8445,111394,27,2005,True,Nissan Altima,Light Blue
8446,76118,6,2009,True,Audi A3,Grey
8447,101042,21,1999,True,Toyota Corolla,Light Blue
8448,124579,5,2005,True,Chevrolet Tahoe,Black
8449,14996,1,2001,True,Audi A6,Grey
8450,130105,34,2008,True,Honda Civic,Grey
8451,8449,39,2005,True,Honda Civic,White
8452,19364,43,1999,True,Audi A6,Black
8453,59203,15,2001,True,Toyota 4Runner,Grey
8454,132074,29,2010,True,Honda Accord,Grey
8455,115882,9,2017,True,Honda Accord,Grey
8456,94922,21,2011,True,Toyota Corolla,Grey
8457,25373,29,2024,False,Nissan Altima,Maroon
8458,22523,42,2002,True,Cadillac Escalade,Light Blue
8459,24084,40,2001,True,Chevrolet Tahoe,Grey
8460,62097,5,2018,True,Jeep Cherokee,Grey
8461,130490,40,2013,True,Nissan Altima,Green
8462,75823,2,2019,True,Audi A6,Black
8463,57808,1,2010,True,Toyota Land Cruiser,Light Blue
8464,112563,13,2011,True,Cadillac Escalade,Red
8465,20797,13,2009,True,Cadillac Escalade,Blue
8466,127393,20,2019,True,Chevrolet Tahoe,Yellow
8467,75538,13,2006,True,Toyota Camry,Blue
8468,97299,20,2002,True,Toyota 4Runner,Red
8469,8074,9,1999,True,Ford Bronco,White
8470,79636,6,2017,True,Jeep Wrangler,Black
8471,148156,44,2018,True,Ford Escape,Yellow
8472,149530,29,2017,True,Toyota Corolla,Blue
8473,58516,24,2004,True,Dodge Challenger,Grey
8474,144702,43,2013,True,Toyota Camry,Grey
8475,27773,18,2015,True,Dodge Challenger,Black
8476,80099,27,2000,True,Dodge Challenger,Red
8477,56790,33,2016,True,Ford Escape,Light Blue
8478,94937,11,2021,True,Ford Expedition,Blue
8479,8569,47,2021,True,Chevrolet Tahoe,Yellow
8480,113013,10,2020,True,Audi A3,Black
8481,94656,50,1998,True,Toyota Camry,Blue
8482,10535,42,2002,True,Honda Civic,Maroon
8483,85935,44,2002,True,Cadillac Escalade,Grey
8484,10430,29,2007,True,Chevrolet Tahoe,Grey
8485,51132,33,2023,False,Dodge Challenger,Green
8486,149214,6,2019,True,Chevrolet Tahoe,Grey
8487,28641,23,2023,False,Audi A6,Light Blue
8488,59495,42,2000,True,Chevrolet Tahoe,Grey
8489,142402,16,1999,True,Ford Expedition,Black
8490,115020,42,2010,True,Ford Bronco,Yellow
8491,108789,22,2012,True,Nissan Altima,Maroon
8492,139147,26,2020,True,Audi A3,Green
8493,67828,8,2015,True,Ford Expedition,Light Blue
8494,120504,42,2002,True,Honda Civic,Yellow
8495,16395,9,2021,True,Jeep Cherokee,Light Blue
8496,140748,50,2008,True,Toyota Land Cruiser,Green
8497,115050,39,2005,True,Dodge Challenger,Red
8498,62947,5,2015,True,Jeep Wrangler,Blue
8499,140614,44,2024,False,Honda Accord,Grey
8500,104211,50,2019,True,Toyota Corolla,White
8501,138074,9,2018,True,Toyota 4Runner,Blue
8502,7090,50,2002,True,Toyota 4Runner,Red
8503,35425,5,2016,True,Ford Bronco,Maroon
8504,101264,38,2005,True,Toyota Camry,Red
8505,37211,42,2012,True,Dodge Challenger,Light Blue
8506,51892,37,2022,True,Toyota 4Runner,Green
8507,107735,17,2020,True,Jeep Wrangler,Maroon
8508,78407,47,2011,True,Honda Accord,Blue
8509,33954,39,2024,False,Toyota Camry,White
8510,122418,21,2015,True,Jeep Wrangler,Blue
8511,124314,44,2009,True,Audi A6,Maroon
8512,113802,13,2018,True,Jeep Cherokee,Black
8513,13602,31,2018,True,Toyota Camry,Green
8514,80866,11,1998,True,Toyota Land Cruiser,Blue
8515,97582,12,2010,True,Honda Accord,Black
8516,56764,12,2012,True,Jeep Wrangler,Grey
8517,104803,45,2024,False,Toyota Camry,Yellow
8518,144986,23,2004,True,Toyota RAV4,Maroon
8519,43410,27,2011,True,Dodge Challenger,Red
8520,30789,35,2018,True,Nissan Altima,Yellow
8521,17994,31,2012,True,Nissan Altima,White
8522,49768,44,2016,True,Toyota Camry,White
8523,109333,46,2018,True,Ford Bronco,Maroon
8524,12812,50,2014,True,Ford Expedition,Grey
8525,146498,9,2018,True,Cadillac Escalade,Red
8526,21522,11,2024,False,Ford Bronco,Maroon
8527,79853,50,2012,True,Toyota Sienna,White
8528,39356,24,2005,True,Toyota Sienna,Black
8529,131812,26,2024,False,Dodge Challenger,Yellow
8530,129976,44,2003,True,Audi A6,Blue
8531,58152,27,2003,True,Dodge Challenger,White
8532,116376,20,2003,True,Ford Bronco,Green
8533,77669,45,2012,True,Toyota 4Runner,Green
8534,114220,8,2013,True,Audi A3,Red
8535,44486,1,2017,True,Honda Civic,Blue
8536,38801,43,2019,True,Nissan Altima,Red
8537,69653,9,2004,True,Jeep Wrangler,White
8538,89546,6,2006,True,Nissan Altima,Grey
8539,35974,11,2005,True,Toyota RAV4,Yellow
8540,78929,17,2021,True,Cadillac Escalade,Maroon
8541,120693,24,2024,False,Audi A3,Green
8542,36011,24,2015,True,Toyota Sienna,Blue
8543,104034,47,1999,True,Toyota Sienna,Grey
8544,149438,17,2024,False,Chevrolet Tahoe,Light Blue
8545,75816,13,2004,True,Cadillac Escalade,Blue
8546,96240,31,2021,True,Audi A6,Yellow
8547,11466,8,2024,False,Ford Escape,Light Blue
8548,136341,8,2020,True,Jeep Wrangler,Light Blue
8549,83198,7,2005,True,Toyota Corolla,Light Blue
8550,131073,27,2009,True,Nissan Altima,Grey
8551,145564,42,2017,True,Jeep Wrangler,Red
8552,49304,20,2022,True,Cadillac Escalade,Green
8553,37189,41,2003,True,Ford Escape,Light Blue
8554,68311,42,2017,True,Ford Escape,White
8555,51684,11,2016,True,Toyota Sienna,Maroon
8556,99363,14,1998,True,Ford Bronco,Maroon
8557,102004,16,1998,True,Toyota RAV4,Grey
8558,35423,4,2021,True,Ford Expedition,Blue
8559,31362,24,2005,True,Toyota Land Cruiser,Green
8560,63283,2,2005,True,Toyota Camry,Blue
8561,90762,25,2012,True,Audi A3,Green
8562,21665,29,2003,True,Toyota Sienna,Blue
8563,123315,21,2015,True,Jeep Cherokee,Black
8564,41635,24,2004,True,Chevrolet Tahoe,Blue
8565,141996,15,2017,True,Ford Expedition,Green
